calibration_target,setting,public_dataset,seed,method,rank,PICP,PINAW,Winkler,RMSE,MAE,R2,params,best_lambda,posthoc_calibration,baseline_common_calibration,calibration_q_scaled,calib_val_picp_before,calib_val_picp_after,time_s,stage1_cache_time_s,stage2_time_s,dpr_cache_status
0.8,common_validation_conformal_080,SDWPF-SCADA,42,LUBE-NN,7,0.8597292191435768,0.18005219101905823,411.5134582519531,109.67800903320312,73.6447982788086,0.9223008155822754,1893,,,conformal,0.3329627811908722,0.0007870916961826052,0.8004722550177096,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.8,common_validation_conformal_080,SDWPF-SCADA,42,RQR-MLP,10,0.96205919395466,0.2942158281803131,472.7408752441406,99.82880401611328,62.92723083496094,0.9356291890144348,1893,,,conformal,0.0,0.9803227075954348,0.9803227075954348,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.8,common_validation_conformal_080,SDWPF-SCADA,42,KDE,9,0.8540617128463476,0.21467091143131256,441.7499694824219,107.39799499511719,69.73426055908203,0.9254977107048035,0,,,conformal,0.0,0.8386462022825659,0.8386462022825659,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,Proposed model,2,0.8817695214105793,0.1732064038515091,337.4602355957031,102.37633514404297,67.54800415039062,0.9323018789291382,4959,0.1,conformal,,0.03003603219985962,0.7804014167650531,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,MLP-QR,6,0.8369017632241813,0.17645926773548126,396.2782897949219,112.7335205078125,74.94522094726562,0.9179112911224365,1893,,,conformal,0.03599792718887329,0.8020464384100747,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,LSTM-QR,1,0.8106108312342569,0.13303174078464508,335.68585205078125,106.61859893798828,69.20166015625,0.9265751242637634,9157,,,conformal,0.017902791500091553,0.8229043683589138,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,GRU-QR,3,0.8326511335012594,0.14214734733104706,337.524169921875,104.93914794921875,67.58100891113281,0.9288700819015503,7045,,,conformal,0.030944645404815674,0.811491538764266,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,CNN-QR,7,0.8809036523929471,0.21619939804077148,427.6714172363281,107.41029357910156,70.605712890625,0.9254806637763977,3525,,,conformal,0.1131543219089508,0.7461629279811098,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,Transformer-QR,4,0.8113192695214105,0.1527431756258011,385.82989501953125,101.03424835205078,66.7024917602539,0.9340652227401733,17797,,,conformal,0.002682015299797058,0.8358913813459268,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,SQR,5,0.8555573047858942,0.17934156954288483,387.5075988769531,107.28748321533203,70.05648803710938,0.925650954246521,1793,,,conformal,0.06600421667098999,0.760724124360488,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,LUBE-NN,8,0.898772040302267,0.21647138893604279,433.8888854980469,109.67800903320312,73.6447982788086,0.9223008155822754,1893,,,conformal,0.4005444049835205,0.0007870916961826052,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,RQR-MLP,10,0.96205919395466,0.2942158281803131,472.7408752441406,99.82880401611328,62.92723083496094,0.9356291890144348,1893,,,conformal,0.0,0.9803227075954348,0.9803227075954348,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.84,common_validation_conformal_084,SDWPF-SCADA,42,KDE,9,0.8568954659949622,0.2161850780248642,442.38873291015625,107.39799499511719,69.73426055908203,0.9254977107048035,0,,,conformal,0.002809762954711914,0.8386462022825659,0.8406139315230224,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,Proposed model,2,0.8941278337531486,0.1791624277830124,341.46490478515625,102.37633514404297,67.54800415039062,0.9323018789291382,4959,0.1,conformal,,0.041088372468948364,0.7804014167650531,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,MLP-QR,6,0.8577613350125944,0.1904432475566864,401.302978515625,112.7335205078125,74.94522094726562,0.9179112911224365,1893,,,conformal,0.061947405338287354,0.8020464384100747,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,LSTM-QR,1,0.8432777078085643,0.14863468706607819,338.9930419921875,106.61859893798828,69.20166015625,0.9265751242637634,9157,,,conformal,0.04685655236244202,0.8229043683589138,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,GRU-QR,3,0.8595717884130982,0.15691740810871124,342.7406311035156,104.93914794921875,67.58100891113281,0.9288700819015503,7045,,,conformal,0.05835285782814026,0.811491538764266,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,CNN-QR,7,0.9000314861460957,0.23669879138469696,441.74700927734375,107.41029357910156,70.605712890625,0.9254806637763977,3525,,,conformal,0.15119418501853943,0.7461629279811098,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,Transformer-QR,4,0.8403652392947103,0.16631267964839935,388.5179443359375,101.03424835205078,66.7024917602539,0.9340652227401733,17797,,,conformal,0.02786239981651306,0.8358913813459268,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,SQR,5,0.8753148614609572,0.1940535008907318,394.8685302734375,107.28748321533203,70.05648803710938,0.925650954246521,1793,,,conformal,0.09330445528030396,0.760724124360488,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,LUBE-NN,9,0.9146725440806045,0.23712711036205292,450.8638916015625,109.67800903320312,73.6447982788086,0.9223008155822754,1893,,,conformal,0.43887436389923096,0.0007870916961826052,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,RQR-MLP,10,0.96205919395466,0.2942158281803131,472.7408752441406,99.82880401611328,62.92723083496094,0.9356291890144348,1893,,,conformal,0.0,0.9803227075954348,0.9803227075954348,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.86,common_validation_conformal_086,SDWPF-SCADA,42,KDE,8,0.8743702770780857,0.23151364922523499,450.1734619140625,107.39799499511719,69.73426055908203,0.9254977107048035,0,,,conformal,0.03125429153442383,0.8386462022825659,0.8606847697756789,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,Proposed model,2,0.9078243073047859,0.1878570318222046,348.1457824707031,102.37633514404297,67.54800415039062,0.9323018789291382,4959,0.1,conformal,,0.05722254514694214,0.7804014167650531,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,MLP-QR,6,0.8822418136020151,0.20860497653484344,411.00433349609375,112.7335205078125,74.94522094726562,0.9179112911224365,1893,,,conformal,0.09564942121505737,0.8020464384100747,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,LSTM-QR,1,0.8695686397984886,0.1654600203037262,346.197998046875,106.61859893798828,69.20166015625,0.9265751242637634,9157,,,conformal,0.07807862758636475,0.8229043683589138,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,GRU-QR,3,0.8839735516372796,0.17326511442661285,351.771728515625,104.93914794921875,67.58100891113281,0.9288700819015503,7045,,,conformal,0.08868861198425293,0.811491538764266,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,CNN-QR,7,0.9140428211586902,0.25523850321769714,456.84375,107.41029357910156,70.605712890625,0.9254806637763977,3525,,,conformal,0.1855975240468979,0.7461629279811098,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,Transformer-QR,4,0.8661051637279596,0.18177159130573273,394.7894287109375,101.03424835205078,66.7024917602539,0.9340652227401733,17797,,,conformal,0.0565488338470459,0.8358913813459268,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,SQR,5,0.8962531486146096,0.20985686779022217,405.2232666015625,107.28748321533203,70.05648803710938,0.925650954246521,1793,,,conformal,0.12263011932373047,0.760724124360488,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,LUBE-NN,9,0.9285264483627204,0.2594316601753235,471.58038330078125,109.67800903320312,73.6447982788086,0.9223008155822754,1893,,,conformal,0.48026397824287415,0.0007870916961826052,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,RQR-MLP,10,0.96205919395466,0.2942158281803131,472.7408752441406,99.82880401611328,62.92723083496094,0.9356291890144348,1893,,,conformal,0.0,0.9803227075954348,0.9803227075954348,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.88,common_validation_conformal_088,SDWPF-SCADA,42,KDE,8,0.8968828715365239,0.25407445430755615,464.9046630859375,107.39799499511719,69.73426055908203,0.9254977107048035,0,,,conformal,0.07311946153640747,0.8386462022825659,0.880362062180244,1858.7303071022034,0.014190912246704102,1858.7126932144165,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,Proposed model,1,0.7873340143003065,0.16645489633083344,468.6192932128906,175.84730529785156,115.56077575683594,0.8836164474487305,9971,0.3,conformal,,0.0,0.8161389172625128,0.8161389172625128,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,MLP-QR,6,0.7903983656792646,0.178691104054451,632.3109741210938,182.76136779785156,113.8739242553711,0.8742844462394714,2021,,,conformal,0.0,0.8294177732379979,0.8294177732379979,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,LSTM-QR,3,0.8114402451481103,0.18555302917957306,573.6563110351562,181.27481079101562,112.31748962402344,0.8763212561607361,9285,,,conformal,0.0,0.8314606741573034,0.8314606741573034,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,GRU-QR,2,0.8143003064351378,0.18726873397827148,569.7485961914062,180.10972595214844,113.22867584228516,0.8779059648513794,7173,,,conformal,0.0,0.8314606741573034,0.8314606741573034,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,CNN-QR,8,0.7989785495403473,0.19458895921707153,693.8783569335938,183.87486267089844,117.435302734375,0.8727478981018066,3525,,,conformal,0.002714097499847412,0.7957099080694586,0.8008171603677222,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,Transformer-QR,4,0.7957099080694586,0.17890793085098267,608.257080078125,189.42849731445312,114.99285125732422,0.8649449348449707,17925,,,conformal,0.0,0.8283963227783453,0.8283963227783453,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,SQR,5,0.7732379979570991,0.16605791449546814,628.46435546875,182.69036865234375,113.30755615234375,0.8743820786476135,1921,,,conformal,0.0010387897491455078,0.7957099080694586,0.8008171603677222,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,LUBE-NN,10,0.7654749744637385,0.24949538707733154,749.736083984375,210.33030700683594,161.9354248046875,0.8334963321685791,2021,,,conformal,0.3501526713371277,0.0020429009193054137,0.8008171603677222,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,RQR-MLP,9,0.9722165474974463,0.4059305787086487,744.712646484375,178.6396942138672,112.22479248046875,0.8798908591270447,2021,,,conformal,0.0,0.9908069458631257,0.9908069458631257,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,WPF-SCADA,43,KDE,7,0.7871297242083759,0.18371610343456268,693.6963500976562,187.65554809570312,116.24425506591797,0.8674612045288086,0,,,conformal,0.0,0.8018386108273748,0.8018386108273748,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,Proposed model,1,0.8171603677221655,0.17503422498703003,468.8330993652344,175.84730529785156,115.56077575683594,0.8836164474487305,9971,0.3,conformal,,0.01206478476524353,0.8161389172625128,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,MLP-QR,6,0.8032686414708886,0.185552179813385,632.0999755859375,182.76136779785156,113.8739242553711,0.8742844462394714,2021,,,conformal,0.009648442268371582,0.8294177732379979,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,LSTM-QR,3,0.8175689479060265,0.18926459550857544,574.12939453125,181.27481079101562,112.31748962402344,0.8763212561607361,9285,,,conformal,0.0052194297313690186,0.8314606741573034,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,GRU-QR,2,0.8212461695607763,0.1921331286430359,570.5107421875,180.10972595214844,113.22867584228516,0.8779059648513794,7173,,,conformal,0.0068405866622924805,0.8314606741573034,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,CNN-QR,8,0.8236976506639428,0.21482180058956146,695.9081420898438,183.87486267089844,117.435302734375,0.8727478981018066,3525,,,conformal,0.03116673231124878,0.7957099080694586,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,Transformer-QR,4,0.8073544433094995,0.18575236201286316,608.3543701171875,189.42849731445312,114.99285125732422,0.8649449348449707,17925,,,conformal,0.009625047445297241,0.8283963227783453,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,SQR,5,0.8059244126659857,0.18543420732021332,626.9358520507812,182.69036865234375,113.30755615234375,0.8743820786476135,1921,,,conformal,0.02828693389892578,0.7957099080694586,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,LUBE-NN,10,0.8206332992849846,0.2841733694076538,748.2569580078125,210.33030700683594,161.9354248046875,0.8334963321685791,2021,,,conformal,0.39891889691352844,0.0020429009193054137,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,RQR-MLP,9,0.9722165474974463,0.4059305787086487,744.712646484375,178.6396942138672,112.22479248046875,0.8798908591270447,2021,,,conformal,0.0,0.9908069458631257,0.9908069458631257,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.84,common_validation_conformal_084,WPF-SCADA,43,KDE,7,0.8130745658835546,0.20313531160354614,693.8644409179688,187.65554809570312,116.24425506591797,0.8674612045288086,0,,,conformal,0.027308419346809387,0.8018386108273748,0.8416751787538305,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,Proposed model,1,0.8382022471910112,0.18414939939975739,471.0627136230469,175.84730529785156,115.56077575683594,0.8836164474487305,9971,0.3,conformal,,0.024883083999156952,0.8161389172625128,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,MLP-QR,6,0.8157303370786517,0.1954931616783142,632.92236328125,182.76136779785156,113.8739242553711,0.8742844462394714,2021,,,conformal,0.02362808585166931,0.8294177732379979,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,LSTM-QR,3,0.8359550561797753,0.2013619840145111,576.9760131835938,181.27481079101562,112.31748962402344,0.8763212561607361,9285,,,conformal,0.02223154902458191,0.8314606741573034,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,GRU-QR,2,0.8400408580183861,0.20393086969852448,573.7740478515625,180.10972595214844,113.22867584228516,0.8779059648513794,7173,,,conformal,0.023431330919265747,0.8314606741573034,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,CNN-QR,8,0.8357507660878447,0.22878719866275787,699.6246948242188,183.87486267089844,117.435302734375,0.8727478981018066,3525,,,conformal,0.0508057177066803,0.7957099080694586,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,Transformer-QR,4,0.8253319713993871,0.19695782661437988,610.0299072265625,189.42849731445312,114.99285125732422,0.8649449348449707,17925,,,conformal,0.02538284659385681,0.8283963227783453,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,SQR,5,0.8214504596527068,0.19711819291114807,628.4652709960938,182.69036865234375,113.30755615234375,0.8743820786476135,1921,,,conformal,0.044717609882354736,0.7957099080694586,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,LUBE-NN,10,0.8371807967313585,0.2985163927078247,751.8587036132812,210.33030700683594,161.9354248046875,0.8334963321685791,2021,,,conformal,0.4190889596939087,0.0020429009193054137,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,RQR-MLP,9,0.9722165474974463,0.4059305787086487,744.712646484375,178.6396942138672,112.22479248046875,0.8798908591270447,2021,,,conformal,0.0,0.9908069458631257,0.9908069458631257,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.86,common_validation_conformal_086,WPF-SCADA,43,KDE,7,0.8279877425944842,0.21493755280971527,695.9094848632812,187.65554809570312,116.24425506591797,0.8674612045288086,0,,,conformal,0.04390546679496765,0.8018386108273748,0.8610827374872319,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,Proposed model,1,0.8655771195097037,0.19644343852996826,476.60418701171875,175.84730529785156,115.56077575683594,0.8836164474487305,9971,0.3,conformal,,0.04217170178890228,0.8161389172625128,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,MLP-QR,6,0.8337078651685393,0.21145297586917877,636.451416015625,182.76136779785156,113.8739242553711,0.8742844462394714,2021,,,conformal,0.04607173800468445,0.8294177732379979,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,LSTM-QR,3,0.8520939734422881,0.21508173644542694,582.352783203125,181.27481079101562,112.31748962402344,0.8763212561607361,9285,,,conformal,0.04152505099773407,0.8314606741573034,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,GRU-QR,2,0.8598569969356487,0.21730093657970428,579.6461791992188,180.10972595214844,113.22867584228516,0.8779059648513794,7173,,,conformal,0.042233094573020935,0.8314606741573034,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,CNN-QR,8,0.8561797752808988,0.25265374779701233,709.4227294921875,183.87486267089844,117.435302734375,0.8727478981018066,3525,,,conformal,0.08436828851699829,0.7957099080694586,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,Transformer-QR,4,0.8398365679264556,0.20738722383975983,613.0569458007812,189.42849731445312,114.99285125732422,0.8649449348449707,17925,,,conformal,0.04004928469657898,0.8283963227783453,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,SQR,5,0.837385086823289,0.2120583951473236,632.3944702148438,182.69036865234375,113.30755615234375,0.8743820786476135,1921,,,conformal,0.06572744250297546,0.7957099080694586,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,LUBE-NN,10,0.8561797752808988,0.31601327657699585,759.0528564453125,210.33030700683594,161.9354248046875,0.8334963321685791,2021,,,conformal,0.4436940550804138,0.0020429009193054137,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,RQR-MLP,9,0.9722165474974463,0.4059305787086487,744.712646484375,178.6396942138672,112.22479248046875,0.8798908591270447,2021,,,conformal,0.0,0.9908069458631257,0.9908069458631257,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.88,common_validation_conformal_088,WPF-SCADA,43,KDE,7,0.8359550561797753,0.22751139104366302,699.4650268554688,187.65554809570312,116.24425506591797,0.8674612045288086,0,,,conformal,0.06158752739429474,0.8018386108273748,0.881511746680286,1411.959273815155,0.008657455444335938,1411.949087381363,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,Proposed model,1,0.7602060282334987,0.21036197245121002,80.1489028930664,26.591894149780273,16.676990509033203,0.7265461683273315,4373,0.35,conformal,,0.002504289150238037,0.7912297426120114,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,MLP-QR,6,0.723578786722625,0.20066523551940918,97.18614959716797,26.223373413085938,16.5291805267334,0.7340728640556335,1829,,,conformal,0.12507279217243195,0.6425166825548141,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,LSTM-QR,4,0.6459366653948875,0.15405495464801788,96.3656997680664,26.1590633392334,16.32915687561035,0.7353756427764893,9093,,,conformal,0.007351487874984741,0.792183031458532,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,GRU-QR,5,0.6421213277375047,0.16041570901870728,97.15210723876953,26.141027450561523,16.357479095458984,0.7357404232025146,6981,,,conformal,0.007148236036300659,0.7931363203050524,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,CNN-QR,8,0.7306371613887829,0.19783411920070648,103.4323501586914,26.14352035522461,16.271644592285156,0.7356899976730347,3525,,,conformal,0.0,0.8160152526215443,0.8160152526215443,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,Transformer-QR,3,0.7369324685234643,0.19580687582492828,94.25431060791016,26.330501556396484,16.666362762451172,0.7318956851959229,17733,,,conformal,0.08261498808860779,0.6901811248808389,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,SQR,10,0.6690194582220527,0.15970979630947113,109.17243194580078,28.873981475830078,18.591663360595703,0.677597165107727,1729,,,conformal,0.07957357168197632,0.7140133460438512,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,LUBE-NN,9,0.7556276230446395,0.2319948375225067,104.33049011230469,26.791494369506836,17.779956817626953,0.7224255800247192,1829,,,conformal,0.40248382091522217,0.0019065776930409914,0.8007626310772163,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,RQR-MLP,2,0.9132010682945441,0.3931482434272766,94.20365905761719,28.02267837524414,17.481388092041016,0.6963279843330383,1829,,,conformal,0.0,0.9380362249761678,0.9380362249761678,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.8,common_validation_conformal_080,Longyuan-SCADA,43,KDE,7,0.7390309042350248,0.20535336434841156,103.27913665771484,25.90804100036621,16.210996627807617,0.7404298782348633,0,,,conformal,0.0,0.8131553860819828,0.8131553860819828,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,Proposed model,1,0.8042731781762686,0.2270278036594391,79.88622283935547,26.591894149780273,16.676990509033203,0.7265461683273315,4373,0.35,conformal,,0.03150594234466553,0.7912297426120114,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,MLP-QR,6,0.7731781762685997,0.23750367760658264,95.31446838378906,26.223373413085938,16.5291805267334,0.7340728640556335,1829,,,conformal,0.18917858600616455,0.6425166825548141,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,LSTM-QR,2,0.7155665776421213,0.18158715963363647,93.08321380615234,26.1590633392334,16.32915687561035,0.7353756427764893,9093,,,conformal,0.05526271462440491,0.792183031458532,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,GRU-QR,4,0.7098435711560473,0.18463778495788574,94.13567352294922,26.141027450561523,16.357479095458984,0.7357404232025146,6981,,,conformal,0.04929918050765991,0.7931363203050524,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,CNN-QR,7,0.7609690957649752,0.22774118185043335,101.77389526367188,26.14352035522461,16.271644592285156,0.7356899976730347,3525,,,conformal,0.052043914794921875,0.8160152526215443,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,Transformer-QR,3,0.7685997710797405,0.21750874817371368,93.2386703491211,26.330501556396484,16.666362762451172,0.7318956851959229,17733,,,conformal,0.12038028985261917,0.6901811248808389,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,SQR,10,0.7224341854254102,0.19538459181785583,105.50171661376953,28.873981475830078,18.591663360595703,0.677597165107727,1729,,,conformal,0.14165441691875458,0.7140133460438512,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,LUBE-NN,9,0.7825257535291873,0.26040637493133545,103.44334411621094,26.791494369506836,17.779956817626953,0.7224255800247192,1829,,,conformal,0.4519251883029938,0.0019065776930409914,0.8408007626310772,769.5742638111115,0.00731658935546875,769.5656824111938,hit
0.84,common_validation_conformal_084,Longyuan-SCADA,43,RQR-MLP,5,0.9132010682945441,0.3931482434272766,94.20365905761719,28.02267837524414,17.481388092041016,0.6963279843330383,1829,,,conformal,0.0,0.9380362249761678,0.9380362249761678,769.5742638111115,0.00731658935546875,769.5656824111938,hit
